company_name,invested_company_name,com_index,invested_com_index
中央汇金资产管理有限责任公司,江苏紫天传媒科技股份有限公司,10484,10026
中央汇金资产管理有限责任公司,北京赛微电子股份有限公司,10484,10634
中央汇金资产管理有限责任公司,徐工集团工程机械股份有限公司,10484,10950
中央汇金资产管理有限责任公司,南京红太阳股份有限公司,10484,10171
中央汇金资产管理有限责任公司,重庆梅安森科技股份有限公司,10484,10237
中央汇金资产管理有限责任公司,腾邦国际商业服务集团股份有限公司,10484,10567
中央汇金资产管理有限责任公司,顺发恒业股份公司,10484,10611
中央汇金资产管理有限责任公司,广州天赐高新材料股份有限公司,10484,10416
中央汇金资产管理有限责任公司,杭州海康威视数字技术股份有限公司,10484,11179
中央汇金资产管理有限责任公司,泛海控股股份有限公司,10484,10584
中央汇金资产管理有限责任公司,楚天科技股份有限公司,10484,10879
中央汇金资产管理有限责任公司,北京东方通科技股份有限公司,10484,10124
中央汇金资产管理有限责任公司,安徽富煌钢构股份有限公司,10484,10844
中央汇金资产管理有限责任公司,渤海租赁股份有限公司,10484,10924
中央汇金资产管理有限责任公司,杭州巨星科技股份有限公司,10484,10100
中央汇金资产管理有限责任公司,河北建投能源投资股份有限公司,10484,10496
中央汇金资产管理有限责任公司,深圳市瑞丰光电子股份有限公司,10484,10383
中央汇金资产管理有限责任公司,苏宁易购集团股份有限公司,10484,9850
中央汇金资产管理有限责任公司,烟台泰和新材料股份有限公司,10484,10399
中央汇金资产管理有限责任公司,浙江华峰氨纶股份有限公司,10484,10546
中央汇金资产管理有限责任公司,中矿资源集团股份有限公司,10484,9844
中央汇金资产管理有限责任公司,广州市广百股份有限公司,10484,10007
中央汇金资产管理有限责任公司,山东阳谷华泰化工股份有限公司,10484,10402
中央汇金资产管理有限责任公司,中电环保股份有限公司,10484,10229
中央汇金资产管理有限责任公司,现代投资股份有限公司,10484,9848
中央汇金资产管理有限责任公司,新华联文化旅游发展股份有限公司,10484,10355
中央汇金资产管理有限责任公司,蓝思科技股份有限公司,10484,10487
中央汇金资产管理有限责任公司,国海证券股份有限公司,10484,10752
中央汇金资产管理有限责任公司,沈阳萃华金银珠宝股份有限公司,10484,10740
中央汇金资产管理有限责任公司,山西证券股份有限公司,10484,10423
中央汇金资产管理有限责任公司,中颖电子股份有限公司,10484,10632
中央汇金资产管理有限责任公司,南京宝色股份公司,10484,10048
中央汇金资产管理有限责任公司,芜湖长信科技股份有限公司,10484,11098
中央汇金资产管理有限责任公司,浙江闰土股份有限公司,10484,9881
中央汇金资产管理有限责任公司,宏达高科控股股份有限公司,10484,11116
中央汇金资产管理有限责任公司,北京北纬通信科技股份有限公司,10484,10345
中央汇金资产管理有限责任公司,云南旅游股份有限公司,10484,10555
中央汇金资产管理有限责任公司,TCL科技集团股份有限公司,10484,10977
中央汇金资产管理有限责任公司,金轮蓝海股份有限公司,10484,11029
中央汇金资产管理有限责任公司,山东新北洋信息技术股份有限公司,10484,11135
中央汇金资产管理有限责任公司,烟台张裕葡萄酿酒股份有限公司,10484,11101
中央汇金资产管理有限责任公司,株洲天桥起重机股份有限公司,10484,9972
中央汇金资产管理有限责任公司,齐峰新材料股份有限公司,10484,11062
中央汇金资产管理有限责任公司,山西太钢不锈钢股份有限公司,10484,10876
中央汇金资产管理有限责任公司,宁波银行股份有限公司,10484,9986
中央汇金资产管理有限责任公司,北京博晖创新生物技术股份有限公司,10484,9937
中央汇金资产管理有限责任公司,荣盛石化股份有限公司,10484,10533
中央汇金资产管理有限责任公司,浙江仙琚制药股份有限公司,10484,11112
中央汇金资产管理有限责任公司,宜宾五粮液股份有限公司,10484,10671
中央汇金资产管理有限责任公司,昇兴集团股份有限公司,10484,10325
中央汇金资产管理有限责任公司,印纪娱乐传媒股份有限公司,10484,9772
中央汇金资产管理有限责任公司,河南神火煤电股份有限公司,10484,9995
中央汇金资产管理有限责任公司,保定乐凯新材料股份有限公司,10484,10786
中央汇金资产管理有限责任公司,上海悦心健康集团股份有限公司,10484,11106
中央汇金资产管理有限责任公司,苏州斯莱克精密设备股份有限公司,10484,10180
中央汇金资产管理有限责任公司,东易日盛家居装饰集团股份有限公司,10484,10245
中央汇金资产管理有限责任公司,冀中能源股份有限公司,10484,10464
中央汇金资产管理有限责任公司,汉王科技股份有限公司,10484,10270
中央汇金资产管理有限责任公司,深圳汇洁集团股份有限公司,10484,10426
中央汇金资产管理有限责任公司,通裕重工股份有限公司,10484,10279
中央汇金资产管理有限责任公司,西部金属材料股份有限公司,10484,9840
中央汇金资产管理有限责任公司,西部证券股份有限公司,10484,11209
中央汇金资产管理有限责任公司,孚日集团股份有限公司,10484,10339
中央汇金资产管理有限责任公司,吉林敖东药业集团股份有限公司,10484,11202
中央汇金资产管理有限责任公司,江苏华盛天龙光电设备股份有限公司,10484,10656
中央汇金资产管理有限责任公司,成都市兴蓉环境股份有限公司,10484,10993
中央汇金资产管理有限责任公司,包头东宝生物技术股份有限公司,10484,10452
中央汇金资产管理有限责任公司,成都银河磁体股份有限公司,10484,9856
中央汇金资产管理有限责任公司,北京神州泰岳软件股份有限公司,10484,10552
中央汇金资产管理有限责任公司,任子行网络技术股份有限公司,10484,10797
中央汇金资产管理有限责任公司,广东宝莱特医用科技股份有限公司,10484,10070
中央汇金资产管理有限责任公司,苏州金螳螂建筑装饰股份有限公司,10484,10545
中央汇金资产管理有限责任公司,北京掌趣科技股份有限公司,10484,11141
中央汇金资产管理有限责任公司,重庆市涪陵榨菜集团股份有限公司,10484,10097
中央汇金资产管理有限责任公司,内蒙古平庄能源股份有限公司,10484,10490
中央汇金资产管理有限责任公司,中航飞机股份有限公司,10484,10382
中央汇金资产管理有限责任公司,国信证券股份有限公司,10484,11035
中央汇金资产管理有限责任公司,山东威达机械股份有限公司,10484,10999
中央汇金资产管理有限责任公司,广州阳普医疗科技股份有限公司,10484,9861
中央汇金资产管理有限责任公司,金杯电工股份有限公司,10484,11047
中央汇金资产管理有限责任公司,浙江苏泊尔股份有限公司,10484,10427
中央汇金资产管理有限责任公司,深圳市劲拓自动化设备股份有限公司,10484,10607
中央汇金资产管理有限责任公司,海伦钢琴股份有限公司,10484,10005
中央汇金资产管理有限责任公司,北大医药股份有限公司,10484,10385
中央汇金资产管理有限责任公司,深圳市海王生物工程股份有限公司,10484,10456
中央汇金资产管理有限责任公司,申万宏源集团股份有限公司,10484,10238
中央汇金资产管理有限责任公司,海宁中国皮革城股份有限公司,10484,10032
中央汇金资产管理有限责任公司,天津凯发电气股份有限公司,10484,10437
中央汇金资产管理有限责任公司,内蒙古福瑞医疗科技股份有限公司,10484,10489
中央汇金资产管理有限责任公司,东方财富信息股份有限公司,10484,10086
中央汇金资产管理有限责任公司,启明信息技术股份有限公司,10484,9914
中央汇金资产管理有限责任公司,广州市香雪制药股份有限公司,10484,9888
中央汇金资产管理有限责任公司,荣盛房地产发展股份有限公司,10484,10686
中央汇金资产管理有限责任公司,福建金森林业股份有限公司,10484,10612
中央汇金资产管理有限责任公司,杭州滨江房产集团股份有限公司,10484,10580
中央汇金资产管理有限责任公司,三丰智能装备集团股份有限公司,10484,10349
中央汇金资产管理有限责任公司,盛达金属资源股份有限公司,10484,10901
中央汇金资产管理有限责任公司,深圳市汇川技术股份有限公司,10484,10476
中央汇金资产管理有限责任公司,深圳能源集团股份有限公司,10484,10261
中央汇金资产管理有限责任公司,上海新阳半导体材料股份有限公司,10484,10054
中央汇金资产管理有限责任公司,万邦德医药控股集团股份有限公司,10484,11113
中央汇金资产管理有限责任公司,深圳市尚荣医疗股份有限公司,10484,10997
中央汇金资产管理有限责任公司,红宝丽集团股份有限公司,10484,10801
中央汇金资产管理有限责任公司,昆明龙津药业股份有限公司,10484,10722
中央汇金资产管理有限责任公司,青海互助青稞酒股份有限公司,10484,10749
中央汇金资产管理有限责任公司,江苏洋河酒厂股份有限公司,10484,9998
中央汇金资产管理有限责任公司,日海智能科技股份有限公司,10484,11182
中央汇金资产管理有限责任公司,福建七匹狼实业股份有限公司,10484,10840
中央汇金资产管理有限责任公司,奥瑞金科技股份有限公司,10484,9958
中央汇金资产管理有限责任公司,浙江水晶光电科技股份有限公司,10484,10099
中央汇金资产管理有限责任公司,上海科华生物工程股份有限公司,10484,10539
中央汇金资产管理有限责任公司,无锡雪浪环境科技股份有限公司,10484,10513
中央汇金资产管理有限责任公司,龙洲集团股份有限公司,10484,10181
中央汇金资产管理有限责任公司,北京中长石基信息技术股份有限公司,10484,11006
中央汇金资产管理有限责任公司,佛山市南华仪器股份有限公司,10484,10562
中央汇金资产管理有限责任公司,陕西省天然气股份有限公司,10484,9985
中央汇金资产管理有限责任公司,湖北台基半导体股份有限公司,10484,10199
中央汇金资产管理有限责任公司,桂林三金药业股份有限公司,10484,10857
中央汇金资产管理有限责任公司,合肥百货大楼集团股份有限公司,10484,10392
中央汇金资产管理有限责任公司,浙江大华技术股份有限公司,10484,10328
中央汇金资产管理有限责任公司,中节能环保装备股份有限公司,10484,10590
中央汇金资产管理有限责任公司,沈阳新松机器人自动化股份有限公司,10484,9993
中央汇金资产管理有限责任公司,上海顺灏新材料科技股份有限公司,10484,10103
中央汇金资产管理有限责任公司,南京全信传输科技股份有限公司,10484,11252
中央汇金资产管理有限责任公司,北京顺鑫农业股份有限公司,10484,10145
中央汇金资产管理有限责任公司,旗天科技集团股份有限公司,10484,10172
中央汇金资产管理有限责任公司,广州中海达卫星导航技术股份有限公司,10484,9877
中央汇金资产管理有限责任公司,深圳新宙邦科技股份有限公司,10484,9761
中央汇金资产管理有限责任公司,深圳市麦捷微电子科技股份有限公司,10484,10067
中央汇金资产管理有限责任公司,五矿稀土股份有限公司,10484,10321
中央汇金资产管理有限责任公司,成都振芯科技股份有限公司,10484,10830
中央汇金资产管理有限责任公司,启迪环境科技发展股份有限公司,10484,10292
中央汇金资产管理有限责任公司,新疆国际实业股份有限公司,10484,10278
中央汇金资产管理有限责任公司,内蒙古霍林河露天煤业股份有限公司,10484,9876
中央汇金资产管理有限责任公司,航天彩虹无人机股份有限公司,10484,9791
中央汇金资产管理有限责任公司,深圳翰宇药业股份有限公司,10484,10859
中央汇金资产管理有限责任公司,深圳市长盈精密技术股份有限公司,10484,10291
中央汇金资产管理有限责任公司,海思科医药集团股份有限公司,10484,10499
中央汇金资产管理有限责任公司,二六三网络通信股份有限公司,10484,10208
中央汇金资产管理有限责任公司,杭州初灵信息技术股份有限公司,10484,11060
中央汇金资产管理有限责任公司,山西仟源医药集团股份有限公司,10484,10088
中央汇金资产管理有限责任公司,江苏通光电子线缆股份有限公司,10484,9932
中央汇金资产管理有限责任公司,杭州中威电子股份有限公司,10484,10945
中央汇金资产管理有限责任公司,深圳市德赛电池科技股份有限公司,10484,9834
中央汇金资产管理有限责任公司,江苏三六五网络股份有限公司,10484,10778
中央汇金资产管理有限责任公司,江门市科恒实业股份有限公司,10484,10230
中央汇金资产管理有限责任公司,广东锦龙发展股份有限公司,10484,10838
中央汇金资产管理有限责任公司,浙江核新同花顺网络信息股份有限公司,10484,9798
中央汇金资产管理有限责任公司,山东鲁阳节能材料股份有限公司,10484,10726
中央汇金资产管理有限责任公司,洛阳北方玻璃技术股份有限公司,10484,11166
中央汇金资产管理有限责任公司,江西黑猫炭黑股份有限公司,10484,10936
中央汇金资产管理有限责任公司,鲁西化工集团股份有限公司,10484,11201
中央汇金资产管理有限责任公司,珠海和佳医疗设备股份有限公司,10484,10880
中央汇金资产管理有限责任公司,大连电瓷集团股份有限公司,10484,10893
中央汇金资产管理有限责任公司,许继电气股份有限公司,10484,10155
中央汇金资产管理有限责任公司,深圳市深粮控股股份有限公司,10484,10075
中央汇金资产管理有限责任公司,焦点科技股份有限公司,10484,10408
中央汇金资产管理有限责任公司,巨轮智能装备股份有限公司,10484,11217
中央汇金资产管理有限责任公司,浙江向日葵大健康科技股份有限公司,10484,11134
中央汇金资产管理有限责任公司,深圳市惠程信息科技股份有限公司,10484,9846
中央汇金资产管理有限责任公司,四川科新机电股份有限公司,10484,10091
中央汇金资产管理有限责任公司,宁波慈星股份有限公司,10484,11147
中央汇金资产管理有限责任公司,软控股份有限公司,10484,10952
中央汇金资产管理有限责任公司,北部湾港股份有限公司,10484,10111
中央汇金资产管理有限责任公司,福建福晶科技股份有限公司,10484,9890
中央汇金资产管理有限责任公司,上海美特斯邦威服饰股份有限公司,10484,11125
中央汇金资产管理有限责任公司,史丹利农业集团股份有限公司,10484,10672
中央汇金资产管理有限责任公司,广东世荣兆业股份有限公司,10484,10837
中央汇金资产管理有限责任公司,金洲慈航集团股份有限公司,10484,10698
中央汇金资产管理有限责任公司,江苏长青农化股份有限公司,10484,10660
中央汇金资产管理有限责任公司,朗源股份有限公司,10484,11102
中央汇金资产管理有限责任公司,罗莱生活科技股份有限公司,10484,9968
中央汇金资产管理有限责任公司,湖南友谊阿波罗商业股份有限公司,10484,9935
中央汇金资产管理有限责任公司,山东海化股份有限公司,10484,10839
中央汇金资产管理有限责任公司,恒宝股份有限公司,10484,10016
中央汇金资产管理有限责任公司,苏州苏试试验集团股份有限公司,10484,10168
中央汇金资产管理有限责任公司,格林美股份有限公司,10484,9941
中央汇金资产管理有限责任公司,江西世龙实业股份有限公司,10484,11013
中央汇金资产管理有限责任公司,东华工程科技股份有限公司,10484,10406
中央汇金资产管理有限责任公司,潜江永安药业股份有限公司,10484,11064
中央汇金资产管理有限责任公司,宁夏东方钽业股份有限公司,10484,10381
中央汇金资产管理有限责任公司,广州珠江钢琴集团股份有限公司,10484,9950
中央汇金资产管理有限责任公司,上海泰胜风能装备股份有限公司,10484,9822
中央汇金资产管理有限责任公司,中山大学达安基因股份有限公司,10484,11156
中央汇金资产管理有限责任公司,浙江亚厦装饰股份有限公司,10484,10152
中央汇金资产管理有限责任公司,山东同大海岛新材料股份有限公司,10484,9870
中央汇金资产管理有限责任公司,广东风华高新科技股份有限公司,10484,10758
中央汇金资产管理有限责任公司,重庆长安汽车股份有限公司,10484,11214
中央汇金资产管理有限责任公司,北京大北农科技集团股份有限公司,10484,11186
中央汇金资产管理有限责任公司,神思电子技术股份有限公司,10484,10891
中央汇金资产管理有限责任公司,深圳长城开发科技股份有限公司,10484,10962
中央汇金资产管理有限责任公司,四川中光防雷科技股份有限公司,10484,10232
中央汇金资产管理有限责任公司,浙江哈尔斯真空器皿股份有限公司,10484,10956
中央汇金资产管理有限责任公司,福建星网锐捷通讯股份有限公司,10484,10755
中央汇金资产管理有限责任公司,贵州百灵企业集团制药股份有限公司,10484,10680
中央汇金资产管理有限责任公司,旷达科技集团股份有限公司,10484,10871
中央汇金资产管理有限责任公司,江苏双星彩塑新材料股份有限公司,10484,11149
中央汇金资产管理有限责任公司,湖南南岭民用爆破器材股份有限公司,10484,11032
中央汇金资产管理有限责任公司,天康生物股份有限公司,10484,10161
中央汇金资产管理有限责任公司,永高股份有限公司,10484,11232
中央汇金资产管理有限责任公司,广发证券股份有限公司,10484,9961
中央汇金资产管理有限责任公司,汉宇集团股份有限公司,10484,10542
中央汇金资产管理有限责任公司,安徽古井贡酒股份有限公司,10484,9784
中央汇金资产管理有限责任公司,京东方科技集团股份有限公司,10484,10176
中央汇金资产管理有限责任公司,东华软件股份公司,10484,10387
中央汇金资产管理有限责任公司,福建闽东电力股份有限公司,10484,10549
中央汇金资产管理有限责任公司,深圳市中金岭南有色金属股份有限公司,10484,10435
中央汇金资产管理有限责任公司,厚普清洁能源股份有限公司,10484,11055
中央汇金资产管理有限责任公司,浙江海翔药业股份有限公司,10484,10706
中央汇金资产管理有限责任公司,大族激光科技产业集团股份有限公司,10484,10881
中央汇金资产管理有限责任公司,广东鸿图科技股份有限公司,10484,10617
中央汇金资产管理有限责任公司,浙江万里扬股份有限公司,10484,10637
中央汇金资产管理有限责任公司,江苏亿通高科技股份有限公司,10484,10834
中央汇金资产管理有限责任公司,北京中科三环高技术股份有限公司,10484,10256
中央汇金资产管理有限责任公司,南通江海电容器股份有限公司,10484,9922
中央汇金资产管理有限责任公司,平安银行股份有限公司,10484,10512
中央汇金资产管理有限责任公司,吉林紫鑫药业股份有限公司,10484,10240
中央汇金资产管理有限责任公司,广东领益智造股份有限公司,10484,10813
中央汇金资产管理有限责任公司,天音通信控股股份有限公司,10484,10723
中央汇金资产管理有限责任公司,河南双汇投资发展股份有限公司,10484,10681
中央汇金资产管理有限责任公司,江苏太平洋精锻科技股份有限公司,10484,10780
中央汇金资产管理有限责任公司,中山公用事业集团股份有限公司,10484,10296
中央汇金资产管理有限责任公司,珠海市乐通化工股份有限公司,10484,10285
中央汇金资产管理有限责任公司,丽江玉龙旅游股份有限公司,10484,10902
中央汇金资产管理有限责任公司,中兴通讯股份有限公司,10484,10481
中央汇金资产管理有限责任公司,歌尔股份有限公司,10484,10450
中央汇金资产管理有限责任公司,兰州佛慈制药股份有限公司,10484,11254
中央汇金资产管理有限责任公司,辽宁科隆精细化工股份有限公司,10484,11056
中央汇金资产管理有限责任公司,深圳华强实业股份有限公司,10484,11185
中央汇金资产管理有限责任公司,贵州黔源电力股份有限公司,10484,9956
中央汇金资产管理有限责任公司,中粮资本控股股份有限公司,10484,11040
中央汇金资产管理有限责任公司,江苏通润装备科技股份有限公司,10484,11196
中央汇金资产管理有限责任公司,广东燕塘乳业股份有限公司,10484,11215
中央汇金资产管理有限责任公司,华润三九医药股份有限公司,10484,10156
中央汇金资产管理有限责任公司,美的集团股份有限公司,10484,10008
中央汇金资产管理有限责任公司,上海金力泰化工股份有限公司,10484,10140
中央汇金资产管理有限责任公司,广东德联集团股份有限公司,10484,9952
中央汇金资产管理有限责任公司,北京嘉寓门窗幕墙股份有限公司,10484,10707
中央汇金资产管理有限责任公司,浙江棒杰控股集团股份有限公司,10484,10170
中央汇金资产管理有限责任公司,海控南海发展股份有限公司,10484,10954
中央汇金资产管理有限责任公司,温州宏丰电工合金股份有限公司,10484,11011
中央汇金资产管理有限责任公司,广东天际电器股份有限公司,10484,10603
中央汇金资产管理有限责任公司,北京恒通创新赛木科技股份有限公司,10484,10653
中央汇金资产管理有限责任公司,博深股份有限公司,10484,10538
中央汇金资产管理有限责任公司,华工科技产业股份有限公司,10484,10939
中央汇金资产管理有限责任公司,深圳兆日科技股份有限公司,10484,10909
中央汇金资产管理有限责任公司,海洋王照明科技股份有限公司,10484,10646
中央汇金资产管理有限责任公司,宁夏青龙管业集团股份有限公司,10484,10878
中央汇金资产管理有限责任公司,新疆北新路桥集团股份有限公司,10484,10116
中央汇金资产管理有限责任公司,青岛东软载波科技股份有限公司,10484,10638
中央汇金资产管理有限责任公司,吉林省集安益盛药业股份有限公司,10484,10131
中央汇金资产管理有限责任公司,保龄宝生物股份有限公司,10484,10925
中央汇金资产管理有限责任公司,一汽解放集团股份有限公司,10484,10483
中央汇金资产管理有限责任公司,中文天地出版传媒集团股份有限公司,10484,11095
中央汇金资产管理有限责任公司,广晟有色金属股份有限公司,10484,10177
中央汇金资产管理有限责任公司,上海医药集团股份有限公司,10484,10874
中央汇金资产管理有限责任公司,上海机电股份有限公司,10484,10166
中央汇金资产管理有限责任公司,山东新华医疗器械股份有限公司,10484,9807
中央汇金资产管理有限责任公司,漳州片仔癀药业股份有限公司,10484,10076
中央汇金资产管理有限责任公司,甘肃祁连山水泥集团股份有限公司,10484,10401
中央汇金资产管理有限责任公司,浙江海正药业股份有限公司,10484,10774
中央汇金资产管理有限责任公司,万华化学集团股份有限公司,10484,10711
中央汇金资产管理有限责任公司,中体产业集团股份有限公司,10484,10751
中央汇金资产管理有限责任公司,隆基绿能科技股份有限公司,10484,9925
中央汇金资产管理有限责任公司,浙江华海药业股份有限公司,10484,10845
中央汇金资产管理有限责任公司,海越能源集团股份有限公司,10484,10696
中央汇金资产管理有限责任公司,北京同仁堂股份有限公司,10484,10803
中央汇金资产管理有限责任公司,新疆塔里木农业综合开发股份有限公司,10484,10715
中央汇金资产管理有限责任公司,江苏长电科技股份有限公司,10484,10195
中央汇金资产管理有限责任公司,北汽福田汽车股份有限公司,10484,10334
中央汇金资产管理有限责任公司,成都博瑞传播股份有限公司,10484,9912
中央汇金资产管理有限责任公司,成都市路桥工程股份有限公司,10484,10816
中央汇金资产管理有限责任公司,成都红旗连锁股份有限公司,10484,10209
中央汇金资产管理有限责任公司,中国外运股份有限公司,10484,9885
中央汇金资产管理有限责任公司,鲁信创业投资集团股份有限公司,10484,10211
中央汇金资产管理有限责任公司,北京金隅集团股份有限公司,10484,10273
中央汇金资产管理有限责任公司,山东龙大肉食品股份有限公司,10484,10175
中央汇金资产管理有限责任公司,四川长虹电器股份有限公司,10484,10888
中央汇金资产管理有限责任公司,北京银行股份有限公司,10484,11225
中央汇金资产管理有限责任公司,无锡威孚高科技集团股份有限公司,10484,10254
中央汇金资产管理有限责任公司,四川川大智胜软件股份有限公司,10484,10190
中央汇金资产管理有限责任公司,长园集团股份有限公司,10484,9994
中央汇金资产管理有限责任公司,北京三元食品股份有限公司,10484,10493
中央汇金资产管理有限责任公司,上海陆家嘴金融贸易区开发股份有限公司,10484,10276
中央汇金资产管理有限责任公司,山东得利斯食品股份有限公司,10484,11082
中央汇金资产管理有限责任公司,东港股份有限公司,10484,10189
中央汇金资产管理有限责任公司,鲁泰纺织股份有限公司,10484,10477
中央汇金资产管理有限责任公司,九阳股份有限公司,10484,10357
中央汇金资产管理有限责任公司,山东晨鸣纸业集团股份有限公司,10484,10599
中央汇金资产管理有限责任公司,烟台龙源电力技术股份有限公司,10484,10807
中央汇金资产管理有限责任公司,广东宝丽华新能源股份有限公司,10484,10661
中央汇金资产管理有限责任公司,华电重工股份有限公司,10484,10806
中央汇金资产管理有限责任公司,吉视传媒股份有限公司,10484,11253
中央汇金资产管理有限责任公司,方正证券股份有限公司,10484,11046
中央汇金资产管理有限责任公司,中国中铁股份有限公司,10484,9973
中央汇金资产管理有限责任公司,航天长征化学工程股份有限公司,10484,10921
中央汇金资产管理有限责任公司,南京科远智慧科技集团股份有限公司,10484,10994
中央汇金资产管理有限责任公司,首航高科能源技术股份有限公司,10484,10899
中央汇金资产管理有限责任公司,上海飞凯光电材料股份有限公司,10484,10486
中央汇金资产管理有限责任公司,北京科锐配电自动化股份有限公司,10484,10864
中央汇金资产管理有限责任公司,龙蟒佰利联集团股份有限公司,10484,11208
中央汇金资产管理有限责任公司,江苏亚太轻合金科技股份有限公司,10484,10959
中央汇金资产管理有限责任公司,康跃科技股份有限公司,10484,10294
中央汇金资产管理有限责任公司,航天信息股份有限公司,10484,10582
中央汇金资产管理有限责任公司,紫光国芯微电子股份有限公司,10484,10805
中央汇金资产管理有限责任公司,多喜爱集团股份有限公司,10484,11183
中央汇金资产管理有限责任公司,新天科技股份有限公司,10484,10396
航天晨光股份有限公司,航天云网科技发展有限责任公司,10826,11234
中国卫通集团股份有限公司,航天投资控股有限公司,11216,9964
云南省工业投资控股集团有限责任公司,云南铜业股份有限公司,9753,10768
云南省工业投资控股集团有限责任公司,云南西仪工业股份有限公司,9753,10535
云南省工业投资控股集团有限责任公司,云南能源投资股份有限公司,9753,10347
云南省工业投资控股集团有限责任公司,昆药集团股份有限公司,9753,10044
云南省工业投资控股集团有限责任公司,红塔证券股份有限公司,9753,10544
中国光大投资管理有限责任公司,航天投资控股有限公司,10434,9964
深圳明德控股发展有限公司,顺丰控股股份有限公司,10006,9759
横店集团东磁股份有限公司,南华期货股份有限公司,11065,10074
广东因赛投资有限公司,广东因赛品牌营销集团股份有限公司,10647,9909
中国汽车工业总公司,国泰君安证券股份有限公司,10003,10268
中国汽车工业总公司,国泰君安投资管理股份有限公司,10003,10576
云南锡业公司,云南锡业公司建筑安装总公司,11224,9965
云南锡业公司,云南锡业郴州实业投资有限责任公司,11224,10095
云南锡业公司,国泰君安证券股份有限公司,11224,10268
浙富控股集团股份有限公司,上海二三四五网络控股集团股份有限公司,10534,10233
深圳市能源集团有限公司,国泰君安证券股份有限公司,9827,10268
山东黄金矿业股份有限公司,山东金洲矿业集团有限公司,10013,10615
山东黄金矿业股份有限公司,西和县中宝矿业有限公司,10013,10547
山东黄金矿业股份有限公司,山金金控资本管理有限公司,10013,10520
山东黄金矿业股份有限公司,赤峰柴胡栏子黄金矿业有限公司,10013,11205
江苏省汽车运输公司,江苏宁沪高速公路股份有限公司,11173,10630
西安航天科技工业有限公司,航天时代置业发展有限公司,10890,10514
西安航天科技工业有限公司,北京航天时代天盛物业管理有限公司,10890,9818
西安航天科技工业有限公司,北京航化节能环保技术有限公司,10890,11096
西安航天科技工业有限公司,航天投资控股有限公司,10890,9964
中国钢研科技集团有限公司,钢研大慧投资有限公司,9847,11025
中国钢研科技集团有限公司,北京钢研高纳科技股份有限公司,9847,9934
中国钢研科技集团有限公司,安泰科技股份有限公司,9847,10510
中国钢研科技集团有限公司,北京金自天正智能控制股份有限公司,9847,10529
中国钢研科技集团有限公司,钢研纳克检测技术股份有限公司,9847,10366
天津市国有资产经营有限责任公司,华夏证券股份有限公司,10688,11230
天津市国有资产经营有限责任公司,国泰君安证券股份有限公司,10688,10268
天津市国有资产经营有限责任公司,天津泰达投资控股有限公司,10688,11169
兖矿集团有限公司,日照港股份有限公司,9896,10494
兖矿集团有限公司,国泰君安证券股份有限公司,9896,10268
兖矿集团有限公司,兖州煤业股份有限公司,9896,10228
一汽储运有限公司,一汽运输有限公司,10191,10532
三一重工股份有限公司,长沙银行股份有限公司,9824,11127
中国南方工业集团公司,中光学集团股份有限公司,10018,10419
中国人寿保险股份有限公司,中国铝业股份有限公司,9899,9837
中国人寿保险股份有限公司,中国邮政储蓄银行股份有限公司,9899,10764
中国人寿保险股份有限公司,中国船舶工业股份有限公司,9899,10297
中国经济开发信托投资公司,国泰君安证券股份有限公司,10984,10268
沈阳中一集团有限公司,云南西仪工业股份有限公司,9894,10535
沈阳中一集团有限公司,北京钢研高纳科技股份有限公司,9894,9934
中国银河证券股份有限公司,新疆八一钢铁股份有限公司,9802,10733
中国银河证券股份有限公司,中信建投证券股份有限公司,9802,10606
中国银河证券股份有限公司,迪瑞医疗科技股份有限公司,9802,10720
中国银河证券股份有限公司,证通股份有限公司,9802,9945
中国银河证券股份有限公司,华达汽车科技股份有限公司,9802,10344
梅州敬基实业有限公司,广州广电运通金融电子股份有限公司,10724,10608
江苏省海外企业集团有限公司,华泰证券股份有限公司,10277,9990
广州造船厂,国泰君安证券股份有限公司,10717,10268
三河华冠资源技术有限公司,盛达金属资源股份有限公司,10568,10901
深圳市投资管理公司,国泰君安证券股份有限公司,11034,10268
厦门国贸集团股份有限公司,海通证券股份有限公司,10875,11024
深圳市投资控股有限公司,国泰君安证券股份有限公司,10808,10268
深圳市投资控股有限公司,国信证券股份有限公司,10808,11035
深圳市投资控股有限公司,深圳能源集团股份有限公司,10808,10261
深圳市投资控股有限公司,天音通信控股股份有限公司,10808,10723
深圳市投资控股有限公司,深圳市铁汉生态环境股份有限公司,10808,10260
瑞银证券有限责任公司,中信建投证券股份有限公司,10193,10606
机器人控股有限公司,富士康工业互联网股份有限公司,10326,10527
北京掌趣科技股份有限公司,北京乐客灵境科技有限公司,11141,10257
杭州士兰微电子股份有限公司,江苏长电科技股份有限公司,10469,10195
西部证券股份有限公司,贵州航天电器股份有限公司,11209,10920
上海梅山矿业有限公司,华泰证券股份有限公司,9982,9990
世纪金源投资集团有限公司,中信建投证券股份有限公司,10192,10606
世纪金源投资集团有限公司,北京银行股份有限公司,10192,11225
宁波杉杉股份有限公司,宁波银行股份有限公司,11203,9986
宁波杉杉股份有限公司,上海航天电源技术有限责任公司,11203,10034
安泰科技股份有限公司,钢研大慧投资有限公司,10510,11025
华侨城集团公司,国泰君安证券股份有限公司,10843,10268
维科技术股份有限公司,广东鸿图科技股份有限公司,10998,10617
广东广晟有色金属集团有限公司,深圳市中金岭南有色金属股份有限公司,10397,10435
